article_url,commenter,comment_date,comment
https://www.hespress.com/%d8%b3%d9%82%d9%88%d8%b7-%d9%86%d8%b8%d8%a7%d9%85-%d8%a8%d8%b4%d8%a7%d8%b1-%d8%a7%d9%84%d8%a3%d8%b3%d8%af-%d9%8a%d8%b6%d8%b9-%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d9%82%d8%a7%d8%aa-%d8%a7%d9%84%d8%b3%d9%88-1477900.html,مواطن أفريقي,الإثنين 9 دجنبر 2024 - 15:19,الديبلوماسية المغربية مطالبة بقراءة دقيقة لموقف العربية السعودية من الأزمة، وبناء موقف يتوافق مع ذالك وداخل منظور القضية الوطنية بطبيعة الحال، وفق الله خادم الحرمين الشريفين وولي عهده، الأمير محمد بنسلمان، في اتخاذ موقف يضمن تلاحم الامة العربية والإسلامية..
https://www.hespress.com/%d8%b3%d9%82%d9%88%d8%b7-%d9%86%d8%b8%d8%a7%d9%85-%d8%a8%d8%b4%d8%a7%d8%b1-%d8%a7%d9%84%d8%a3%d8%b3%d8%af-%d9%8a%d8%b6%d8%b9-%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d9%82%d8%a7%d8%aa-%d8%a7%d9%84%d8%b3%d9%88-1477900.html,إلى رقم ١,الإثنين 9 دجنبر 2024 - 15:33,دعم المعارضه السوريه المسلحة  ضد النظام  الم يكون في حينه تدخلا في الشؤون الداخليه السوريه  ؟
https://www.hespress.com/%d8%b3%d9%82%d9%88%d8%b7-%d9%86%d8%b8%d8%a7%d9%85-%d8%a8%d8%b4%d8%a7%d8%b1-%d8%a7%d9%84%d8%a3%d8%b3%d8%af-%d9%8a%d8%b6%d8%b9-%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d9%82%d8%a7%d8%aa-%d8%a7%d9%84%d8%b3%d9%88-1477900.html,مغربي وافتخز,الإثنين 9 دجنبر 2024 - 17:42,يمكن اعادة العلاقات مع دولة سوريا لانها دولة عربية شقيقة. … ولكن بشرط ان تعترف بالمملكة المغربية من طنجة الى لگويرة…دون تردد…
https://www.hespress.com/%d8%b3%d9%82%d9%88%d8%b7-%d9%86%d8%b8%d8%a7%d9%85-%d8%a8%d8%b4%d8%a7%d8%b1-%d8%a7%d9%84%d8%a3%d8%b3%d8%af-%d9%8a%d8%b6%d8%b9-%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d9%82%d8%a7%d8%aa-%d8%a7%d9%84%d8%b3%d9%88-1477900.html,Aghiras,الإثنين 9 دجنبر 2024 - 18:00,الى الرقم ٢٨المثل يقول فاقد الشيء لا يعطيه.والمثل الأخر يقول  الدار قبل الجارناموا ولا تستيقظوا وما فاز الا النوام
https://www.hespress.com/%d8%b3%d9%82%d9%88%d8%b7-%d9%86%d8%b8%d8%a7%d9%85-%d8%a8%d8%b4%d8%a7%d8%b1-%d8%a7%d9%84%d8%a3%d8%b3%d8%af-%d9%8a%d8%b6%d8%b9-%d8%a7%d9%84%d8%b9%d9%84%d8%a7%d9%82%d8%a7%d8%aa-%d8%a7%d9%84%d8%b3%d9%88-1477900.html,الغيور,الإثنين 9 دجنبر 2024 - 18:47,الكيان الصهيوني يستبيح الأراضي السورية ويدمر البنية التحتية للجيش السوري ولم نسمع لحد الساعة أي تنديد من طرف الجولاني وقواته التي دخلت دمشق .
https://www.hespress.com/%d8%a8%d9%88%d8%b1%d9%8a%d8%b7%d8%a9-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%8a%d8%af%d8%b9%d9%85-%d9%88%d8%ad%d8%af%d8%a9-%d9%88%d8%a7%d8%b3%d8%aa%d9%82%d8%b1%d8%a7%d8%b1-%d9%84%d9%8a%d8%a8%d9%8a-1483738.html,مروكي,الأربعاء 18 دجنبر 2024 - 13:43,ما فهمت والو .. الليبيون يجتمعون مع تبون وقيس والعدواني لإنشاء تنظيم بديل عن اتحاد المغرب العربي ونحن نستضيفهم ونساعدهم لكي يتفقوا فيما بينهم . هذا حظ بادي مع الجيران للخير ناكرين …
https://www.hespress.com/%d8%a8%d9%88%d8%b1%d9%8a%d8%b7%d8%a9-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%8a%d8%af%d8%b9%d9%85-%d9%88%d8%ad%d8%af%d8%a9-%d9%88%d8%a7%d8%b3%d8%aa%d9%82%d8%b1%d8%a7%d8%b1-%d9%84%d9%8a%d8%a8%d9%8a-1483738.html,الله غالب,الأربعاء 18 دجنبر 2024 - 13:59,نتمنى من الله التوفيق في صدع ما فرقت أيدي أصحاب الفتن ونرى ليبيا موحدة  انشاء الله
https://www.hespress.com/%d8%a8%d9%88%d8%b1%d9%8a%d8%b7%d8%a9-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%8a%d8%af%d8%b9%d9%85-%d9%88%d8%ad%d8%af%d8%a9-%d9%88%d8%a7%d8%b3%d8%aa%d9%82%d8%b1%d8%a7%d8%b1-%d9%84%d9%8a%d8%a8%d9%8a-1483738.html,Amin,الأربعاء 18 دجنبر 2024 - 14:55,المغرب يلعب دورا مهما في استقرار و  وحدة ليبيا عساهم يعترفوا بالجميل مستقبلا  و الا يصطفوا مع الجزائر ضد المغرب  و الا يشكلوا معها اي تحالف مغاربي بدون المغرب
https://www.hespress.com/%d8%a8%d9%88%d8%b1%d9%8a%d8%b7%d8%a9-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%8a%d8%af%d8%b9%d9%85-%d9%88%d8%ad%d8%af%d8%a9-%d9%88%d8%a7%d8%b3%d8%aa%d9%82%d8%b1%d8%a7%d8%b1-%d9%84%d9%8a%d8%a8%d9%8a-1483738.html,دايز,الأربعاء 18 دجنبر 2024 - 17:16,احسن وزير و دبلوماسي مر في تاريخ المغرب الهدوء والرزانة والدق الخايب على اللي قلب علينا و مرحبا بالاخوان الليبيين في المغرب
https://www.hespress.com/%d8%a8%d9%88%d8%b1%d9%8a%d8%b7%d8%a9-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%8a%d8%af%d8%b9%d9%85-%d9%88%d8%ad%d8%af%d8%a9-%d9%88%d8%a7%d8%b3%d8%aa%d9%82%d8%b1%d8%a7%d8%b1-%d9%84%d9%8a%d8%a8%d9%8a-1483738.html,mohamedelbadra,الأربعاء 18 دجنبر 2024 - 20:10,لمن تحكي زابورك يادوود؟؟هادوك اناس يخافون ولا يستحيون
https://www.hespress.com/%d8%a8%d9%88%d8%b1%d9%8a%d8%b7%d8%a9-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%8a%d8%af%d8%b9%d9%85-%d9%88%d8%ad%d8%af%d8%a9-%d9%88%d8%a7%d8%b3%d8%aa%d9%82%d8%b1%d8%a7%d8%b1-%d9%84%d9%8a%d8%a8%d9%8a-1483738.html,mohamedelbadraoui,الخميس 19 دجنبر 2024 - 15:58,وهم مادا فعلوا ويفعلون وسيفعلون معنا؟؟
https://www.hespress.com/%d8%ae%d8%b7%d9%88%d8%a9-%d8%aa%d8%a7%d8%b1%d9%8a%d8%ae%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%8a%d8%b5%d9%88%d9%91%d8%aa-%d8%a8%d8%a7%d9%84%d8%a3%d9%85%d9%85-%d8%a7%d9%84%d9%85-1483368.html,السعيدي,الثلاثاء 17 دجنبر 2024 - 18:08,مساهمة تاريخية في التشجيع على قتل الابرياء واغتصاب الأطفال والنساء وزيد وزيد.المغرب تابع لاجندات البنك الدولي وهاته هي النتيجة.والمثل كيقول ليس على قدك يواتيك
https://www.hespress.com/%d8%ae%d8%b7%d9%88%d8%a9-%d8%aa%d8%a7%d8%b1%d9%8a%d8%ae%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%8a%d8%b5%d9%88%d9%91%d8%aa-%d8%a8%d8%a7%d9%84%d8%a3%d9%85%d9%85-%d8%a7%d9%84%d9%85-1483368.html,منبوذ,الثلاثاء 17 دجنبر 2024 - 18:08,انا اتسأل هل حق القاتل في الحياة اهم من حق المقتول بغير ذنب …
https://www.hespress.com/%d8%ae%d8%b7%d9%88%d8%a9-%d8%aa%d8%a7%d8%b1%d9%8a%d8%ae%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%8a%d8%b5%d9%88%d9%91%d8%aa-%d8%a8%d8%a7%d9%84%d8%a3%d9%85%d9%85-%d8%a7%d9%84%d9%85-1483368.html,مجرد سؤال,الثلاثاء 17 دجنبر 2024 - 18:08,لماذا لم يمتنع المغرب عن التصويت بدل هذه الخطوة المخجلة ؟
https://www.hespress.com/%d8%ae%d8%b7%d9%88%d8%a9-%d8%aa%d8%a7%d8%b1%d9%8a%d8%ae%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%8a%d8%b5%d9%88%d9%91%d8%aa-%d8%a8%d8%a7%d9%84%d8%a3%d9%85%d9%85-%d8%a7%d9%84%d9%85-1483368.html,ولد الفشوش,الثلاثاء 17 دجنبر 2024 - 18:09,وكأن المغرب ينفذ عقوبة الإعدام !  صحاب حقوق الانسان ( …) غدي يعجبهم الحال بحال الا المغرب دار إنجاز.
https://www.hespress.com/%d8%ae%d8%b7%d9%88%d8%a9-%d8%aa%d8%a7%d8%b1%d9%8a%d8%ae%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%8a%d8%b5%d9%88%d9%91%d8%aa-%d8%a8%d8%a7%d9%84%d8%a3%d9%85%d9%85-%d8%a7%d9%84%d9%85-1483368.html,وسلام احمد,الثلاثاء 17 دجنبر 2024 - 18:10,خطوة الى الوراء ومعارضة لأحكام الشريعة وإرضاء لأعداء الاسلام
https://www.hespress.com/%d8%ae%d8%b7%d9%88%d8%a9-%d8%aa%d8%a7%d8%b1%d9%8a%d8%ae%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%8a%d8%b5%d9%88%d9%91%d8%aa-%d8%a8%d8%a7%d9%84%d8%a3%d9%85%d9%85-%d8%a7%d9%84%d9%85-1483368.html,محمد بنعمر,الثلاثاء 17 دجنبر 2024 - 18:11,لا مجال للرجوع الى الوراء، من اجل المضي نحو المستقبل الذي ننتظره ، مستقبل الحقوق ، الحرية و الكرامة
https://www.hespress.com/%d8%ae%d8%b7%d9%88%d8%a9-%d8%aa%d8%a7%d8%b1%d9%8a%d8%ae%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%8a%d8%b5%d9%88%d9%91%d8%aa-%d8%a8%d8%a7%d9%84%d8%a3%d9%85%d9%85-%d8%a7%d9%84%d9%85-1483368.html,مهم,الثلاثاء 17 دجنبر 2024 - 18:11,أصلا شريعة الله معطلة في المغرب.  ولم ينفد منذ سنواتكيف ستسقط الأمطار على أعداء. الله
https://www.hespress.com/%d8%ae%d8%b7%d9%88%d8%a9-%d8%aa%d8%a7%d8%b1%d9%8a%d8%ae%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%8a%d8%b5%d9%88%d9%91%d8%aa-%d8%a8%d8%a7%d9%84%d8%a3%d9%85%d9%85-%d8%a7%d9%84%d9%85-1483368.html,الرباطي,الثلاثاء 17 دجنبر 2024 - 18:11,العقوبات للي كاينة فالدين الاسلامي هي للي خاصها تكون واش احنا غدي نخالفوا كلام الله الى طبقوا الشريعة راه ميبقاش هاد الكوارث للي كاينة في المجتمع
https://www.hespress.com/%d8%ae%d8%b7%d9%88%d8%a9-%d8%aa%d8%a7%d8%b1%d9%8a%d8%ae%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%8a%d8%b5%d9%88%d9%91%d8%aa-%d8%a8%d8%a7%d9%84%d8%a3%d9%85%d9%85-%d8%a7%d9%84%d9%85-1483368.html,محمد,الثلاثاء 17 دجنبر 2024 - 18:12,ماذا  عن من وضع حدا لحياة انسان ظلما و عدوانا ؟أليس للقتيل الحق في الحياة؟قال تعالى (ولكم في القصاص حياة يا اولي الألباب)
https://www.hespress.com/%d8%ae%d8%b7%d9%88%d8%a9-%d8%aa%d8%a7%d8%b1%d9%8a%d8%ae%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%8a%d8%b5%d9%88%d9%91%d8%aa-%d8%a8%d8%a7%d9%84%d8%a3%d9%85%d9%85-%d8%a7%d9%84%d9%85-1483368.html,سعيد من الريف,الثلاثاء 17 دجنبر 2024 - 18:12,إلغاء عقوبة الإعدام، وشراء أيام الحبس أو القيام بأعمال للصالح العام، والباقي أغرب، إلى أين نحن ذاهبون
https://www.hespress.com/%d8%ae%d8%b7%d9%88%d8%a9-%d8%aa%d8%a7%d8%b1%d9%8a%d8%ae%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%8a%d8%b5%d9%88%d9%91%d8%aa-%d8%a8%d8%a7%d9%84%d8%a3%d9%85%d9%85-%d8%a7%d9%84%d9%85-1483368.html,عبد الحليل,الثلاثاء 17 دجنبر 2024 - 18:12,نكسة تاريخية اخرى للأسف، مبروك للمجرمين الذين يتعمدون قتل الناس الأبرياء بغير حق، اقتل فأقصى عقاب لك هو أن تسكن مجاناً وتأكل مجاناً وتنام وتعالج مجاناً … وكل هذا مدفوع من الشعب الذي يجري من الصباح الى الليل من أجل هذه الحقوق التي أنت تتنعم بها من غير أن تتعب عليها
https://www.hespress.com/%d8%ae%d8%b7%d9%88%d8%a9-%d8%aa%d8%a7%d8%b1%d9%8a%d8%ae%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%8a%d8%b5%d9%88%d9%91%d8%aa-%d8%a8%d8%a7%d9%84%d8%a3%d9%85%d9%85-%d8%a7%d9%84%d9%85-1483368.html,الحسين,الثلاثاء 17 دجنبر 2024 - 18:12,قرار وقف عقوبة الإعدام في المغرب ليس قرارا حكومياإنما جاء من جيهات عليا في الدولة.الحكومة عملها التنفيذ فقط.
https://www.hespress.com/%d8%ae%d8%b7%d9%88%d8%a9-%d8%aa%d8%a7%d8%b1%d9%8a%d8%ae%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%8a%d8%b5%d9%88%d9%91%d8%aa-%d8%a8%d8%a7%d9%84%d8%a3%d9%85%d9%85-%d8%a7%d9%84%d9%85-1483368.html,عادل,الثلاثاء 17 دجنبر 2024 - 18:12,أصلا المغرب أوقف تنفيذ أحكام الإعدام منذ بداية التسعينيات…ويبقى شرع الله في تطبيق القصاص قائم إلى أن يرث الله الأرض ومن عليها…قال تعالى:” ولكم في القصاص حياة يا  أولي الألباب” أي يا أصحاب العقول ….فشرع الرب لا يحتاج لتصويت أو رأي…سمعنا وأطعنا…
https://www.hespress.com/%d8%ae%d8%b7%d9%88%d8%a9-%d8%aa%d8%a7%d8%b1%d9%8a%d8%ae%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%8a%d8%b5%d9%88%d9%91%d8%aa-%d8%a8%d8%a7%d9%84%d8%a3%d9%85%d9%85-%d8%a7%d9%84%d9%85-1483368.html,mouloud,الثلاثاء 17 دجنبر 2024 - 18:12,فعلا في الأحكام الوضعية افعلوا وطبقوا ما شئتم لكن هناك عدالة الاهية ولو طبقنا القرأن والسنة لما وصلنا إلى هذا ## النفس بالنفس ##….
https://www.hespress.com/%d8%ae%d8%b7%d9%88%d8%a9-%d8%aa%d8%a7%d8%b1%d9%8a%d8%ae%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%8a%d8%b5%d9%88%d9%91%d8%aa-%d8%a8%d8%a7%d9%84%d8%a3%d9%85%d9%85-%d8%a7%d9%84%d9%85-1483368.html,مغربي,الثلاثاء 17 دجنبر 2024 - 18:13,الشعب المغربي ليس في مستوى هذا القرار عندما ترك جرائم القتل بسبب أتفه الأشياء ومعظم الشعب يعاني مشاكل نفسية ونحن من الشعوب سريعة الغضب  ومازال الفقر  منتشر بشدة وكذلك مختلف أنواع المخدرات المسببة لجرائم القتل بالرغم من صرامة قوانين امتلاك السلاح  وعدم تواجد محلات لبيعها بكثرة في الوطن فجرائم القتل مرتفعة وبالمقارنة مع الدول الغربية فجميع متطلبات الحياة متوفرة والوعي كذالك بالرغم من ان معظمهم يمتلك اسلحة للدفاع عن النفس فهم لا يستعملونه والجرائم قليلة جدا
https://www.hespress.com/%d8%ae%d8%b7%d9%88%d8%a9-%d8%aa%d8%a7%d8%b1%d9%8a%d8%ae%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%8a%d8%b5%d9%88%d9%91%d8%aa-%d8%a8%d8%a7%d9%84%d8%a3%d9%85%d9%85-%d8%a7%d9%84%d9%85-1483368.html,zizi Abdelali,الثلاثاء 17 دجنبر 2024 - 18:15,هده اجراءات خارجة عن الشريعة الإسلاميةولكم في القصاص حياة يااولي الالبابربما يطل علينا غدا مشروع اخر كالارت وتعدد الزوجات وحرية صيام رمضان والائحة طويلة
https://www.hespress.com/%d8%ae%d8%b7%d9%88%d8%a9-%d8%aa%d8%a7%d8%b1%d9%8a%d8%ae%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%8a%d8%b5%d9%88%d9%91%d8%aa-%d8%a8%d8%a7%d9%84%d8%a3%d9%85%d9%85-%d8%a7%d9%84%d9%85-1483368.html,Manal,الثلاثاء 17 دجنبر 2024 - 18:16,امريكا المتبجحة بحقوق الانسان تنفد الإعدام الى يومنا هذامصر ومجموعة من الدول العربية تحكم بالاعدام و تنفدهالمغرب يحكم به و لا ينفده و الآن يريد الإلغاءو في كل مناسبة يتم الافراج عن المجرمين و مغتصبي الاطفال و النساءلا حول ولا قوه الا بالله
https://www.hespress.com/%d8%ae%d8%b7%d9%88%d8%a9-%d8%aa%d8%a7%d8%b1%d9%8a%d8%ae%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%8a%d8%b5%d9%88%d9%91%d8%aa-%d8%a8%d8%a7%d9%84%d8%a3%d9%85%d9%85-%d8%a7%d9%84%d9%85-1483368.html,زهير,الثلاثاء 17 دجنبر 2024 - 18:24,أين الجديد في الموضوع، المغرب لم ينفذ اي اعدام منذ 1994. عمليا هو ممتنع عن تنفيذ الاعدام وكل المحكومين به يعتبرون من سجناء المؤبد. اظن ان المغرب لم يكن مضطرا لهذا و حتى لو واجه ضغوط من جهة ما كان يكفيه ان يخبر تلك الجهة ان اخر اعدام كان منذ 30 سنة.
https://www.hespress.com/%d8%ae%d8%b7%d9%88%d8%a9-%d8%aa%d8%a7%d8%b1%d9%8a%d8%ae%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%8a%d8%b5%d9%88%d9%91%d8%aa-%d8%a8%d8%a7%d9%84%d8%a3%d9%85%d9%85-%d8%a7%d9%84%d9%85-1483368.html,وهبي احسن وزير عدل في تاريخ المغرب.,الثلاثاء 17 دجنبر 2024 - 18:32,وهبي احسن وزير عدل في تاريخ المغرب. خبر جد مفرح.الحمد لله
https://www.hespress.com/%d8%ae%d8%b7%d9%88%d8%a9-%d8%aa%d8%a7%d8%b1%d9%8a%d8%ae%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%8a%d8%b5%d9%88%d9%91%d8%aa-%d8%a8%d8%a7%d9%84%d8%a3%d9%85%d9%85-%d8%a7%d9%84%d9%85-1483368.html,محمد ا.ب.,الثلاثاء 17 دجنبر 2024 - 18:43,لا أظن أن مغربيا واحدا يؤيد إلغاء تنفيذ الإعدام، إلا لبعض ” أصحاب الغرض ” لاستغلال ظهورهم على الشاشات وحضورهم بعض المنتديات لجني المكافءة السياسية و المعنوية المزيفة ؛ والإعانات المادية .  ولو أنهم في قرار نفسهم، يؤنبهم ضميرهم،لمساهمتهم في اكتساب هذا الذنب .
https://www.hespress.com/%d8%ae%d8%b7%d9%88%d8%a9-%d8%aa%d8%a7%d8%b1%d9%8a%d8%ae%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%8a%d8%b5%d9%88%d9%91%d8%aa-%d8%a8%d8%a7%d9%84%d8%a3%d9%85%d9%85-%d8%a7%d9%84%d9%85-1483368.html,ياسين,الثلاثاء 17 دجنبر 2024 - 18:45,التصويت على هذا القرار يرحب بعدالة الشارع، وتفشي الثأر..
https://www.hespress.com/%d8%ae%d8%b7%d9%88%d8%a9-%d8%aa%d8%a7%d8%b1%d9%8a%d8%ae%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%8a%d8%b5%d9%88%d9%91%d8%aa-%d8%a8%d8%a7%d9%84%d8%a3%d9%85%d9%85-%d8%a7%d9%84%d9%85-1483368.html,عزبز,الثلاثاء 17 دجنبر 2024 - 18:52,ستبقى وسمة عار في التاريخ ان يصوت بلد عربي إسلامي تقريباً ربع سكانه حامل لكتاب الله تعالى ضد حكم الله عز وجل، و التبجح بأنه انجاز لحقوق الإنسان لصالح الظالم وليس لصالح المظلوم،  انه زمن الظلم ياسدة، ربما دقت ساعة آخر الزمان، كما قال سيد الخلق عليه الصلاة والسلام.
https://www.hespress.com/%d8%ae%d8%b7%d9%88%d8%a9-%d8%aa%d8%a7%d8%b1%d9%8a%d8%ae%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%8a%d8%b5%d9%88%d9%91%d8%aa-%d8%a8%d8%a7%d9%84%d8%a3%d9%85%d9%85-%d8%a7%d9%84%d9%85-1483368.html,أشرف لعوني,الثلاثاء 17 دجنبر 2024 - 18:55,هنيئا لجميع المجرمين والقتلة والسفاحين بهذا الخبر السعيد، الآن بأمكانكم ارتكاب مزيد من الجرائم والأعمال والوحشية، وأقصى عقوبة يمكن أن تحصلوا عليها هو الأكل والسكن بالمجان ما تبقى من عمر حياتكم بأموال الشعب أو بأموال ضحاياكم….هنيئا لكم
https://www.hespress.com/%d8%ae%d8%b7%d9%88%d8%a9-%d8%aa%d8%a7%d8%b1%d9%8a%d8%ae%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%8a%d8%b5%d9%88%d9%91%d8%aa-%d8%a8%d8%a7%d9%84%d8%a3%d9%85%d9%85-%d8%a7%d9%84%d9%85-1483368.html,سؤال فقط,الثلاثاء 17 دجنبر 2024 - 18:58,سؤال …اذا قتل شخص متلا جميع اصدقائه او افراد عائلته او ذخل الى مكان عام و قتل كل من فيه تم اعترف انه قتل ….هل المؤبد  حكم عادل في حق كل الارواح التي ازهقها و هو واع عاقل معترف بجريمته
https://www.hespress.com/%d8%ae%d8%b7%d9%88%d8%a9-%d8%aa%d8%a7%d8%b1%d9%8a%d8%ae%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%8a%d8%b5%d9%88%d9%91%d8%aa-%d8%a8%d8%a7%d9%84%d8%a3%d9%85%d9%85-%d8%a7%d9%84%d9%85-1483368.html,ابن عبد الرحمان,الثلاثاء 17 دجنبر 2024 - 18:59,اللهم ان هذا لمنكر…ارواح الابرياء التي تزهق على ايدي المجرمين،ستطاردكم في الدنيا والاخرة يامن تعتبرون ان تعطيل شرع الله في القصاص انجازا..
